ID,transaction_amount,account_tenure_years,num_prior_fraud_flags,country_risk_score,is_international,merchant_category,hour_of_day,channel,is_fraud,customer_age,device_trust_score,ethnicity,gender,country_of_origin,,,,
14320,204.3405877,3.231088672,0,9,1,travel,11,branch,1,29,0.024682733,White,Other,Brazil,,,,
14321,159.3818795,1.572441552,0,1,0,electronics,9,branch,0,79,0.103952692,Asian,Female,China,,,,
14322,88.02242825,6.28035474,1,8,0,grocery,11,mobile,1,30,0.931172061,White,Female,China,,,,
14323,152.135542,15.74518106,1,4,0,grocery,5,mobile,1,42,0.56850877,Other,Female,Nigeria,,,,
14324,349.6918078,5.871651762,0,4,0,clothing,20,mobile,0,53,0.990192094,Other,Other,India,,,,
14325,171.693832,10.89891469,0,5,1,grocery,5,web,1,42,0.792633043,Asian,Other,China,,,,
14326,145.8555766,3.01675189,0,2,0,luxury,5,branch,0,45,0.818140184,Asian,Other,India,,,,
14327,257.3743111,7.384175881,0,1,0,electronics,19,mobile,1,59,0.386122508,White,Female,India,,,,
14328,371.6885003,9.258930893,0,5,0,electronics,7,web,1,70,0.257541388,Asian,Male,Brazil,,,,
14329,70.56377524,6.204491645,0,7,0,travel,4,mobile,1,56,0.598259174,White,Female,Nigeria,,,,
14330,210.6463313,3.544119972,0,9,0,luxury,5,mobile,1,47,0.879032099,White,Female,Brazil,,,,
14331,124.487684,4.91570775,0,2,0,luxury,1,branch,0,22,0.725698509,White,Female,China,,,,
14332,172.2838922,6.028321098,0,8,0,travel,16,web,1,34,0.47217514,Other,Other,France,,,,
14333,271.9950699,1.459015449,0,7,0,travel,7,branch,0,35,0.753200476,Other,Female,China,,,,
14334,132.7192868,8.292596194,0,2,0,electronics,21,mobile,1,60,0.690397623,Black,Female,UK,,,,
14335,156.3161283,15.01122105,0,5,0,luxury,8,branch,1,64,0.913051425,Asian,Female,Brazil,,,,
14336,330.1712775,3.129679751,0,7,1,grocery,20,web,0,38,0.263557223,Other,Male,Nigeria,,,,
14337,231.7978767,6.037682118,0,3,0,grocery,7,mobile,0,39,0.119311459,Asian,Other,Brazil,,,,
14338,153.5538111,6.678498764,0,2,0,electronics,22,mobile,1,56,0.470051163,White,Female,France,,,,
14339,185.3535202,5.427210205,0,6,0,grocery,10,mobile,1,67,0.361080811,Asian,Female,France,,,,
14340,175.2030393,3.96058644,0,6,0,grocery,9,mobile,0,75,0.974861147,White,Male,France,,,,
14341,27.69676188,10.6704583,0,4,0,luxury,16,web,0,74,0.007504188,Asian,Other,France,,,,
14342,187.7432777,2.979437323,0,1,0,luxury,22,branch,0,23,0.933383062,Other,Female,UK,,,,
14343,50.57603747,0.315247253,0,5,0,clothing,19,web,0,67,0.955079222,Asian,Other,India,,,,
14344,364.5977608,9.307360789,0,1,0,luxury,12,mobile,0,33,0.050958377,White,Female,China,,,,
14345,49.38571289,5.604002262,0,8,0,clothing,21,web,0,19,0.889569851,Other,Female,France,,,,
14346,119.4540591,9.460948344,0,2,1,luxury,8,mobile,1,68,0.47077884,White,Other,UK,,,,
14347,101.3827974,0.745676471,0,9,0,travel,14,mobile,1,18,0.766150736,White,Male,Brazil,,,,
14348,458.854541,0.156178681,0,9,1,luxury,12,branch,1,74,0.079255531,Other,Female,France,,,,
14349,354.2580846,13.61895777,0,3,0,clothing,12,mobile,0,47,0.955205594,Asian,Other,Brazil,,,,
14350,11.71487221,0.799249566,0,6,0,grocery,12,web,1,75,0.607548475,Black,Female,Brazil,,,,
14351,165.1166806,8.294515239,0,9,0,luxury,20,web,1,60,0.898694303,Black,Female,Nigeria,,,,
14352,59.80799767,8.663961822,1,7,0,grocery,3,branch,1,69,0.672963094,Asian,Male,UK,,,,
14353,188.2786596,6.16709734,0,4,1,grocery,21,branch,0,54,0.536810294,Asian,Male,UK,,,,
14354,267.6174956,0.703569691,0,3,0,luxury,9,mobile,0,65,0.172495684,Other,Other,France,,,,
14355,200.3557342,5.504052884,0,2,0,luxury,14,mobile,0,40,0.17795413,White,Female,France,,,,
14356,279.2044297,10.99502706,0,1,1,travel,20,mobile,1,18,0.472570292,Other,Female,France,,,,
14357,135.6351469,2.771551328,0,1,0,clothing,9,mobile,0,36,0.870442216,Other,Other,UK,,,,
14358,205.1277292,2.668056743,0,4,0,luxury,20,web,0,63,0.115218678,White,Female,Brazil,,,,
14359,272.2362581,2.92467845,0,4,0,grocery,7,mobile,0,20,0.99838515,White,Female,Brazil,,,,
14360,115.7063968,0.429270547,1,9,0,grocery,9,branch,1,19,0.875912257,Asian,Other,France,,,,
14361,78.95331324,11.12930415,1,1,1,luxury,20,web,1,73,0.392558771,White,Male,Brazil,,,,
14362,96.65821113,10.1697742,0,4,0,clothing,16,web,1,54,0.253118331,White,Female,France,,,,
14363,151.9342307,30.85133382,0,3,0,grocery,4,mobile,1,34,0.921996095,Asian,Male,China,,,,
14364,168.6142784,4.399590805,0,9,0,travel,12,mobile,1,45,0.123211619,Other,Male,India,,,,
14365,213.9584783,6.955361516,0,5,0,grocery,20,web,0,35,0.347289935,Black,Male,Brazil,,,,
14366,88.47506809,1.13244512,0,9,0,clothing,20,branch,1,50,0.083912348,White,Other,China,,,,
14367,277.8181589,5.50601047,1,6,0,electronics,18,mobile,1,32,0.95346228,Other,Other,UK,,,,
14368,529.2725516,5.245295632,0,9,0,travel,11,web,1,39,0.617622949,Other,Other,China,,,,
14369,102.0323839,11.57373049,0,1,0,travel,11,web,0,58,0.336179645,Black,Male,Nigeria,,,,
14370,726.0494758,8.883154118,0,4,0,electronics,20,mobile,1,44,0.275483165,White,Male,China,,,,
14371,576.3049264,13.94086465,1,4,0,travel,1,branch,1,72,0.444094294,Other,Male,China,,,,
14372,168.2051338,10.15643781,0,6,0,travel,20,web,0,54,0.091378477,Other,Female,China,,,,
14373,148.383567,10.15112001,0,1,0,travel,8,web,1,49,0.88934893,White,Male,UK,,,,
14374,95.45650401,0.329221275,0,5,0,grocery,23,web,1,77,0.510940377,White,Female,UK,,,,
14375,306.8754684,9.352778233,0,3,0,grocery,21,mobile,0,62,0.725098125,Other,Male,Nigeria,,,,
14376,176.9996049,4.675818487,0,1,0,luxury,22,web,0,36,0.233745842,Asian,Female,France,,,,
14377,191.4249611,2.393764578,0,6,0,luxury,1,web,0,45,0.503749261,Asian,Female,Brazil,,,,
14378,80.49714641,0.290872072,0,3,0,grocery,0,mobile,1,45,0.211086136,Other,Other,UK,,,,
14379,312.9215014,5.660955622,0,4,0,travel,13,branch,0,73,0.816094615,White,Other,Brazil,,,,
14380,139.1817326,1.988986038,0,9,0,clothing,12,web,1,27,0.77527501,White,Male,Nigeria,,,,
14381,64.2190334,3.153456618,0,2,0,electronics,2,mobile,1,37,0.148202324,Asian,Other,China,,,,
14382,158.1370634,5.724251446,0,1,0,luxury,19,branch,1,42,0.074506901,Asian,Female,Nigeria,,,,
14383,85.30308386,12.13929888,0,6,0,travel,4,mobile,0,38,0.824196737,Black,Other,Brazil,,,,
14384,413.0224197,8.727345438,0,1,0,luxury,1,branch,0,31,0.109647905,Asian,Other,Brazil,,,,
14385,571.3841137,2.994616399,0,1,0,clothing,20,mobile,1,39,0.548483981,White,Female,Nigeria,,,,
14386,161.6640976,2.453343707,1,7,1,travel,17,branch,1,70,0.534487298,Asian,Male,France,,,,
14387,347.5800831,1.370735352,0,2,0,grocery,8,branch,0,43,0.202944068,Other,Male,Brazil,,,,
14388,341.7243721,2.329474418,0,4,0,clothing,21,mobile,0,61,0.591356466,Black,Female,India,,,,
14389,2.224753003,0.58855112,0,4,0,luxury,11,web,0,28,0.502755207,Black,Other,China,,,,
14390,96.78900901,17.72052151,0,2,0,travel,4,branch,0,72,0.509189222,White,Male,India,,,,
14391,182.9515231,4.26561079,0,6,0,travel,17,mobile,0,24,0.359699976,Other,Female,Brazil,,,,
14392,118.2187512,0.683716113,0,2,0,electronics,22,web,0,34,0.838428557,Asian,Male,UK,,,,
14393,90.30872452,2.175545992,0,8,0,electronics,22,web,0,35,0.084370563,Black,Female,Nigeria,,,,
14394,357.4237141,3.959747835,1,4,0,electronics,1,mobile,1,24,0.438623048,Black,Other,France,,,,
14395,114.386408,3.805905809,1,1,0,grocery,9,mobile,0,73,0.259816358,Other,Male,India,,,,
14396,214.3728544,0.180744697,0,7,0,travel,21,branch,0,37,0.848433252,Black,Female,India,,,,
14397,336.4096298,15.06348016,0,6,0,travel,9,mobile,1,55,0.225080484,Other,Male,UK,,,,
14398,429.3745177,1.610509699,1,6,1,luxury,2,web,1,28,0.767024824,White,Other,Brazil,,,,
14399,64.5283729,0.081585356,0,3,0,grocery,23,mobile,0,61,0.611515322,Black,Male,UK,,,,
14400,70.01863081,0.39761926,0,7,0,electronics,13,web,0,75,0.874790255,Asian,Female,France,,,,
14401,197.2791562,4.339823654,0,6,0,travel,4,web,1,33,0.593793943,Other,Other,Brazil,,,,
14402,20.51117485,0.741256117,0,9,0,electronics,23,mobile,1,68,0.556484366,White,Female,India,,,,
14403,73.25935181,0.213101348,1,3,0,clothing,22,web,1,72,0.80112994,Asian,Other,India,,,,
14404,384.2450593,2.387167544,0,3,1,grocery,12,web,0,44,0.562486466,Other,Male,Nigeria,,,,
14405,262.8777987,4.87438425,0,4,0,electronics,23,branch,0,68,0.844542059,Asian,Other,France,,,,
14406,151.9327292,0.593015762,2,3,0,grocery,16,web,1,28,0.04931803,Black,Other,India,,,,
14407,235.7575694,1.879491472,0,4,1,travel,5,branch,0,33,0.495149854,White,Other,UK,,,,
14408,275.7223074,2.704368493,0,6,1,clothing,12,branch,0,40,0.812691513,Other,Other,India,,,,
14409,44.68376002,0.868554264,0,1,1,luxury,11,branch,1,77,0.848365147,Other,Female,UK,,,,
14410,112.6924616,3.526846825,0,2,0,clothing,2,branch,0,76,0.834055377,White,Other,UK,,,,
14411,419.5197337,0.445326079,0,6,0,grocery,15,web,0,29,0.60438132,Asian,Female,China,,,,
14412,199.8726807,0.238176262,0,6,1,clothing,4,web,1,76,0.993971342,White,Female,China,,,,
14413,208.6849141,3.668131244,0,1,1,travel,1,mobile,1,57,0.181386308,White,Male,China,,,,
14414,161.9886667,1.4244098,0,6,0,grocery,10,branch,0,20,0.174457579,White,Male,Brazil,,,,
14415,27.92637495,0.50116734,0,9,0,grocery,3,web,1,19,0.032822675,White,Other,Brazil,,,,
14416,100.6205178,2.75747936,0,8,0,travel,21,branch,1,77,0.989337176,Black,Other,India,,,,
14417,225.7069775,12.33380577,1,5,0,electronics,0,branch,1,55,0.348020508,Other,Male,India,,,,
14418,114.9291563,6.440259635,0,4,0,luxury,12,mobile,1,65,0.76205418,Asian,Male,UK,,,,
14419,66.76717327,8.453671402,1,6,0,clothing,17,branch,0,69,0.059710313,Asian,Female,Brazil,,,,
14420,75.3516456,10.27526639,0,5,0,luxury,15,web,1,41,0.298688106,White,Other,India,,,,
14421,425.2843985,17.99112619,1,6,0,luxury,1,web,1,46,0.623847341,White,Male,Brazil,,,,
14422,109.8110049,7.20368037,0,3,0,travel,8,web,0,64,0.524780096,Asian,Male,France,,,,
14423,369.8818465,4.687672991,0,7,0,electronics,11,web,1,63,0.20774824,Asian,Female,UK,,,,
14424,209.3947223,2.274005914,0,8,1,luxury,4,branch,1,51,0.461592913,Black,Female,China,,,,
14425,138.5812355,1.002284482,0,5,0,grocery,4,web,1,37,0.108781992,White,Male,Brazil,,,,
14426,86.57232842,5.802330069,1,5,0,electronics,21,mobile,1,35,0.542703472,Asian,Other,India,,,,
14427,267.8624607,26.44182144,1,4,0,travel,12,branch,1,31,0.096941443,Other,Female,UK,,,,
14428,339.7978047,3.149535178,0,5,0,luxury,15,web,1,35,0.635935458,Black,Female,Nigeria,,,,
14429,286.0739899,6.430966889,0,8,1,travel,18,web,1,19,0.155357578,Black,Other,UK,,,,
14430,49.67767285,3.416899679,0,5,0,clothing,8,mobile,1,18,0.547085892,White,Male,France,,,,
14431,109.5549978,2.827583274,0,9,0,travel,15,branch,1,37,0.12912068,Black,Male,UK,,,,
14432,120.8591128,2.640754327,0,1,0,grocery,18,mobile,0,51,0.400710434,Black,Other,China,,,,
14433,21.72672488,3.512197937,1,7,0,travel,3,mobile,1,58,0.351831545,Other,Other,China,,,,
14434,234.0726098,2.285600196,0,5,1,electronics,14,web,1,58,0.7564107,Black,Female,Brazil,,,,
14435,258.3223426,6.906998235,0,4,0,clothing,8,web,0,65,0.641161645,Other,Male,Brazil,,,,
14436,252.0303219,10.36817324,0,3,0,grocery,15,mobile,0,28,0.93708882,Black,Male,India,,,,
14437,223.3596111,10.7230077,0,7,0,clothing,23,branch,0,44,0.921910652,Black,Male,India,,,,
14438,129.4714179,1.291902688,1,2,1,grocery,5,branch,0,40,0.724996029,White,Other,UK,,,,
14439,83.57800376,11.31245548,0,5,0,clothing,7,branch,1,55,0.770585741,White,Other,China,,,,
14440,129.1002159,2.089342808,0,2,0,luxury,0,mobile,0,61,0.624912417,White,Male,UK,,,,
14441,210.6303488,1.850304005,0,7,0,travel,13,branch,0,20,0.691663231,White,Other,China,,,,
14442,393.1828512,6.486951601,0,6,1,electronics,3,web,1,79,0.617222369,Asian,Other,UK,,,,
14443,176.9415815,1.817033041,0,7,0,electronics,9,mobile,1,29,0.311765031,White,Other,Brazil,,,,
14444,172.4200821,0.272103559,0,9,0,luxury,15,mobile,1,47,0.350689583,White,Male,Brazil,,,,
14445,24.25616814,2.338972534,0,2,0,clothing,3,mobile,0,48,0.574733828,White,Male,Nigeria,,,,
14446,220.9058803,6.391068548,0,9,0,travel,1,branch,1,40,0.720176927,Black,Male,Nigeria,,,,
14447,412.4156578,1.979740843,0,7,0,luxury,1,branch,1,18,0.406119046,Black,Female,Nigeria,,,,
14448,152.8818025,4.965306212,0,2,0,clothing,12,web,0,58,0.142667801,Black,Male,India,,,,
14449,144.0128565,5.395805149,0,2,0,travel,10,branch,0,37,0.459417168,White,Female,Brazil,,,,
14450,122.7379349,6.616335126,0,4,0,clothing,9,branch,0,71,0.963187821,Other,Other,UK,,,,
14451,274.2572207,11.37146878,0,2,1,electronics,5,branch,1,23,0.214086868,Asian,Other,UK,,,,
14452,22.88140222,2.833140956,0,1,0,travel,6,branch,1,28,0.649069087,Other,Other,Nigeria,,,,
14453,370.1284803,0.910200442,0,6,0,electronics,14,web,0,52,0.982541798,Other,Male,India,,,,
14454,139.0517511,1.920419486,0,5,0,electronics,19,web,0,21,0.376237719,Other,Female,India,,,,
14455,223.8233869,2.829641835,0,3,0,travel,18,web,0,46,0.887883609,Other,Male,Nigeria,,,,
14456,289.3836041,6.256920311,1,1,0,luxury,2,branch,0,76,0.864008717,Asian,Male,UK,,,,
14457,74.50546645,0.066044907,0,9,0,clothing,20,branch,1,27,0.339044959,Other,Other,India,,,,
14458,164.1084148,1.897418218,0,8,0,travel,13,mobile,1,68,0.098517325,White,Female,China,,,,
14459,136.6699372,7.567062238,0,6,0,electronics,21,mobile,0,46,0.178539155,Other,Male,China,,,,
14460,58.93843812,5.556325545,0,6,1,clothing,1,branch,1,55,0.365749178,Asian,Female,France,,,,
14461,337.9677902,6.578992605,0,4,0,travel,22,mobile,0,18,0.959134309,Asian,Male,China,,,,
14462,127.9653722,8.351536384,0,2,1,luxury,15,web,1,57,0.274450145,Other,Other,Nigeria,,,,
14463,56.59734778,7.64472389,0,4,1,travel,22,web,0,25,0.926864746,White,Male,UK,,,,
14464,171.8464516,5.731400282,1,2,0,travel,16,web,1,74,0.181364686,Other,Female,France,,,,
14465,42.19555618,2.896071357,0,7,0,grocery,14,mobile,1,55,0.969812426,Black,Other,Brazil,,,,
14466,114.9602803,20.55186026,0,9,0,clothing,12,web,0,34,0.293604535,Asian,Male,UK,,,,
14467,207.5684443,4.209085153,0,2,1,travel,11,web,0,36,0.633092263,Other,Female,France,,,,
14468,37.66865363,1.13305534,0,9,0,electronics,6,web,1,50,0.069691224,Black,Female,Brazil,,,,
14469,262.099507,1.732299726,0,9,0,electronics,19,branch,0,32,0.299664171,White,Other,India,,,,
14470,178.7156521,5.913706579,0,8,0,grocery,19,branch,1,62,0.210710406,Black,Other,UK,,,,
14471,290.5370863,12.93400358,0,1,0,electronics,2,web,0,48,0.003416669,Asian,Male,UK,,,,
14472,288.30347,0.984456687,0,5,0,travel,8,web,1,38,0.156769788,Black,Other,India,,,,
14473,111.6723748,0.42967703,0,4,0,clothing,2,branch,0,20,0.59310365,Black,Male,UK,,,,
14474,114.2531082,10.66552181,0,7,0,grocery,15,branch,1,79,0.389920173,Black,Female,Nigeria,,,,
14475,235.8716984,12.34189861,1,8,1,grocery,19,mobile,1,19,0.722570981,White,Other,France,,,,
14476,64.13120667,1.617439908,0,8,0,luxury,2,branch,1,52,0.6710746,White,Female,Brazil,,,,
14477,64.53740846,2.36833746,0,2,0,luxury,7,web,0,58,0.799299509,White,Female,Brazil,,,,
14478,99.04858412,5.396813741,0,3,0,clothing,7,branch,1,76,0.867025023,White,Male,France,,,,
14479,46.18379219,2.001865628,0,7,1,clothing,23,web,0,33,0.819825503,Other,Other,Nigeria,,,,
14480,55.96832181,10.48431034,0,4,0,grocery,14,mobile,0,73,0.44806084,Black,Male,UK,,,,
14481,57.81522194,0.569084758,1,6,0,travel,4,branch,1,62,0.30872773,Asian,Other,India,,,,
14482,128.3439077,0.193611736,1,8,0,travel,12,mobile,1,68,0.502302463,Black,Male,India,,,,
14483,123.6099216,1.169039865,0,8,0,luxury,14,web,1,76,0.535128507,Other,Male,UK,,,,
14484,321.482537,1.684976314,0,7,0,clothing,6,web,0,67,0.313174517,Black,Male,China,,,,
14485,130.2062258,0.599137697,0,2,0,clothing,11,web,0,38,0.540006545,Black,Female,Brazil,,,,
14486,154.6586959,0.339737248,0,2,0,travel,2,web,0,29,0.105779652,Asian,Other,France,,,,
14487,504.7132272,7.044903066,0,3,0,luxury,7,mobile,0,45,0.231041795,Asian,Female,France,,,,
14488,12.36496107,0.897287705,0,4,0,travel,9,branch,1,78,0.746048087,Asian,Female,Brazil,,,,
14489,193.187266,12.26251865,1,1,0,travel,1,branch,1,29,0.182832228,Black,Male,France,,,,
14490,139.2176066,2.294326746,0,5,1,grocery,7,web,1,50,0.139037848,Other,Male,Brazil,,,,
14491,207.8020021,5.552500493,0,7,0,clothing,21,web,0,37,0.287343191,White,Female,Nigeria,,,,
14492,104.4342847,1.27705621,0,5,0,grocery,17,mobile,0,57,0.371049117,White,Other,UK,,,,
14493,129.537458,1.374308156,0,7,0,grocery,11,mobile,0,66,0.328548684,Black,Male,Brazil,,,,
14494,380.9713685,4.274910577,0,5,0,travel,21,web,0,38,0.374605385,White,Female,Nigeria,,,,
14495,233.5592293,4.112214071,0,8,0,luxury,17,web,0,77,0.139912343,White,Other,Brazil,,,,
14496,134.8149419,7.320830409,0,7,0,travel,18,branch,0,69,0.165395158,Black,Other,Nigeria,,,,
14497,85.36579622,7.090231931,0,1,0,luxury,4,branch,0,71,0.23583498,Black,Female,Nigeria,,,,
14498,63.91141078,5.553744673,0,1,1,clothing,15,branch,1,56,0.401992017,Other,Female,Nigeria,,,,
14499,110.0661118,2.981287298,0,5,1,electronics,16,web,1,58,0.335899102,White,Other,UK,,,,
14500,144.5366764,11.06556809,0,2,0,clothing,8,mobile,0,66,0.791334931,Black,Other,Brazil,,,,
14501,503.4636637,4.871963265,0,9,0,travel,9,mobile,1,76,0.525517913,White,Female,China,,,,
14502,182.896778,23.12609435,0,2,0,luxury,18,mobile,0,59,0.575701027,Asian,Female,Brazil,,,,
14503,94.50616865,8.556517654,0,9,0,electronics,11,web,0,53,0.560592934,Asian,Other,Brazil,,,,
14504,12.44880297,0.226607444,0,2,0,luxury,0,web,0,39,0.398775059,Other,Male,Nigeria,,,,
14505,83.22432236,1.932681276,0,4,0,luxury,21,mobile,1,43,0.980483299,Black,Other,France,,,,
14506,110.1908634,4.241708717,0,3,1,electronics,16,mobile,1,24,0.037328777,White,Other,France,,,,
14507,196.3101332,6.391139232,1,6,0,electronics,2,mobile,1,24,0.215837778,Asian,Other,Brazil,,,,
14508,113.5777447,3.996278744,0,4,0,clothing,6,web,0,25,0.284654699,Black,Other,France,,,,
14509,519.0563177,7.711944503,0,9,0,grocery,19,branch,1,79,0.881298067,Asian,Male,China,,,,
14510,136.7309915,1.660996463,0,9,0,electronics,8,branch,0,43,0.918869136,Asian,Female,France,,,,
14511,328.9933518,1.016165747,0,9,0,grocery,22,web,1,41,0.84610382,Black,Other,France,,,,
14512,34.32328151,0.277123209,0,3,1,grocery,4,branch,0,41,0.416950981,Asian,Female,Nigeria,,,,
14513,157.4055895,4.258531503,0,3,0,grocery,8,mobile,0,57,0.91462389,Black,Female,Brazil,,,,
14514,84.00392189,5.833377402,0,4,0,grocery,18,branch,1,65,0.098508096,Other,Female,China,,,,
14515,335.2361197,1.973736625,0,9,0,electronics,10,mobile,1,29,0.6524347,Black,Other,China,,,,
14516,119.8261044,4.75420624,1,6,0,luxury,13,web,0,64,0.937223778,Asian,Other,Brazil,,,,
14517,388.1834709,0.267833229,0,9,0,electronics,13,web,1,25,0.75489984,Asian,Other,China,,,,
14518,259.6262151,0.522878265,0,8,0,electronics,7,mobile,0,71,0.277867169,White,Male,India,,,,
14519,107.2765496,6.049196095,0,7,0,travel,23,mobile,1,26,0.717505818,Other,Female,India,,,,
14520,62.79197895,2.29488092,0,5,0,travel,19,branch,0,20,0.29476337,Asian,Male,France,,,,
14521,88.55683017,5.56356668,0,9,0,clothing,0,mobile,0,71,0.111582114,Other,Male,Brazil,,,,
14522,129.6612994,8.910663388,2,4,0,grocery,3,web,1,38,0.717221534,White,Other,France,,,,
14523,258.4510943,9.573787662,0,4,0,grocery,15,web,0,48,0.179226644,Other,Female,Nigeria,,,,
14524,161.5651372,0.944723077,0,8,0,travel,0,branch,1,65,0.111064939,Black,Female,Brazil,,,,
14525,291.7953018,3.330438781,0,4,0,luxury,18,mobile,0,64,0.551760055,Other,Other,China,,,,
14526,408.5563986,6.619917665,0,7,0,clothing,23,mobile,1,41,0.620625259,Asian,Other,Nigeria,,,,
14527,168.2028275,7.435672131,0,4,0,luxury,2,branch,0,21,0.051056284,Asian,M,Nigeria,,,,
14528,69.40563407,7.678056595,0,1,1,travel,1,web,0,37,0.004468888,Black,Other,Brazil,,,,
14529,214.8484512,1.294937534,0,9,0,luxury,16,mobile,0,78,0.88207033,Asian,Male,France,,,,
14530,556.9319305,1.069276714,0,4,0,grocery,10,branch,0,33,0.115252561,White,Female,India,,,,
14531,303.2460855,4.458142651,0,3,0,travel,2,branch,1,27,0.583898053,Asian,Male,France,,,,
14532,203.1676575,6.756292688,0,3,0,luxury,6,branch,0,60,0.953546247,White,Other,India,,,,
14533,77.84822693,1.921989312,1,9,0,clothing,9,branch,1,43,0.511910116,Other,Female,UK,,,,
14534,140.5846775,0.553010906,0,8,1,clothing,2,mobile,1,46,0.139798009,Other,Male,India,,,,
14535,36.77275016,6.307063046,0,7,0,electronics,7,branch,0,22,0.393484503,Asian,Male,Brazil,,,,
14536,59.29944308,1.781216838,0,7,1,travel,23,mobile,1,28,0.624042148,Asian,Female,India,,,,
14537,218.0599514,0.909784462,0,4,1,travel,4,web,0,46,0.762839637,Black,Male,UK,,,,
14538,28.58785987,0.799221538,0,3,1,travel,9,branch,0,62,0.606937995,Other,Male,China,,,,
14539,124.5466573,1.89102201,0,4,0,grocery,11,branch,0,32,0.034315735,White,Male,China,,,,
14540,53.2669296,4.490757067,0,6,0,grocery,17,web,0,23,0.143102865,Black,Other,India,,,,
14541,62.12021051,2.218968558,1,4,0,travel,5,branch,0,65,0.371801689,Black,Other,France,,,,
14542,170.5430046,0.104391471,1,4,0,luxury,7,mobile,1,32,0.705713685,Other,Other,India,,,,
